VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,source_file
2,2017-01-06 18:16:05,2017-01-06 18:25:11,N,1,244,220,5,3.68,12.5,1.0,0.5,0.0,2.54,,0.3,16.84,2,1,,green_tripdata_2017-01.parquet
2,2017-01-09 18:47:28,2017-01-09 19:01:58,N,1,244,153,2,4.08,15.0,1.0,0.5,0.0,2.54,,0.3,19.34,2,1,,green_tripdata_2017-01.parquet
2,2017-01-18 17:49:11,2017-01-18 18:02:49,N,1,244,220,2,4.08,15.0,1.0,0.5,0.0,2.54,,0.3,19.34,2,1,,green_tripdata_2017-01.parquet
2,2017-01-23 16:41:50,2017-01-23 16:54:20,N,1,244,220,5,3.76,14.0,1.0,0.5,0.0,2.54,,0.3,18.34,2,1,,green_tripdata_2017-01.parquet
2,2017-02-15 18:35:53,2017-02-15 18:46:34,N,1,244,220,2,4.02,13.5,1.0,0.5,0.0,2.54,,0.3,17.84,2,1,,green_tripdata_2017-02.parquet
2,2017-03-02 17:07:18,2017-03-02 17:34:31,N,1,166,200,2,8.17,26.0,1.0,0.5,0.0,2.54,,0.3,30.34,2,1,,green_tripdata_2017-03.parquet
2,2017-03-13 19:45:29,2017-03-13 19:57:52,N,1,116,200,5,5.19,17.0,1.0,0.5,0.0,2.54,,0.3,21.34,2,1,,green_tripdata_2017-03.parquet
2,2017-03-16 17:35:15,2017-03-16 17:44:27,N,1,127,200,3,2.17,10.0,1.0,0.5,0.0,2.54,,0.3,14.34,2,1,,green_tripdata_2017-03.parquet
2,2017-03-17 19:45:44,2017-03-17 20:07:20,N,1,166,200,5,7.98,24.0,1.0,0.5,0.0,2.54,,0.3,28.34,2,1,,green_tripdata_2017-03.parquet
2,2017-01-03 17:41:09,2017-01-03 18:02:55,N,1,174,244,5,8.84,27.0,1.0,0.5,0.0,2.54,,0.3,31.34,2,1,,green_tripdata_2017-01.parquet
2,2017-01-06 17:17:33,2017-01-06 17:47:52,N,1,174,42,3,11.05,35.0,1.0,0.5,0.0,2.54,,0.3,39.34,2,1,,green_tripdata_2017-01.parquet
2,2017-01-13 16:13:57,2017-01-13 16:24:54,N,1,243,220,3,3.99,13.0,1.0,0.5,0.0,2.54,,0.3,17.34,2,1,,green_tripdata_2017-01.parquet
2,2017-01-17 18:08:30,2017-01-17 18:34:51,N,1,24,200,2,7.67,25.5,1.0,0.5,0.0,2.54,,0.3,29.84,2,1,,green_tripdata_2017-01.parquet
2,2017-01-19 18:17:07,2017-01-19 18:51:44,N,1,166,32,3,12.91,38.5,1.0,0.5,0.0,2.54,,0.3,42.84,2,1,,green_tripdata_2017-01.parquet
2,2017-01-27 16:44:48,2017-01-27 17:26:34,N,1,41,174,5,11.23,39.5,1.0,0.5,0.0,2.54,,0.3,43.84,2,1,,green_tripdata_2017-01.parquet
2,2017-01-31 18:35:00,2017-01-31 19:03:47,N,1,41,259,2,16.05,44.5,1.0,0.5,0.0,2.54,,0.3,48.84,2,1,,green_tripdata_2017-01.parquet
2,2017-02-02 16:21:50,2017-02-02 17:18:43,N,1,166,32,4,12.4,47.0,1.0,0.5,0.0,2.54,,0.3,51.34,2,1,,green_tripdata_2017-02.parquet
2,2017-02-10 19:03:29,2017-02-10 19:26:39,N,1,166,265,5,9.76,28.5,1.0,0.5,0.0,2.54,,0.3,32.84,2,1,,green_tripdata_2017-02.parquet
1,2017-02-18 18:19:59,2017-02-18 18:31:43,N,1,220,243,2,3.2,12.5,1.0,0.5,0.0,2.54,,0.3,16.84,2,1,,green_tripdata_2017-02.parquet
1,2017-02-20 17:13:22,2017-02-20 17:29:58,N,1,127,200,2,4.6,17.5,1.0,0.5,0.0,2.54,,0.3,21.84,2,1,,green_tripdata_2017-02.parquet
1,2017-02-24 16:47:15,2017-02-24 17:18:02,N,1,75,220,2,9.1,30.0,1.0,0.5,0.0,2.54,,0.3,34.34,2,1,,green_tripdata_2017-02.parquet
2,2017-10-20 17:09:14,2017-10-20 18:44:53,N,1,226,117,6,16.16,68.5,1.0,0.5,0.0,2.16,,0.3,72.46,1,1,,green_tripdata_2017-10.parquet
2,2017-12-04 18:13:16,2017-12-04 19:22:17,N,1,226,117,5,16.42,56.0,1.0,0.5,0.0,2.16,,0.3,59.96,1,1,,green_tripdata_2017-12.parquet
2,2017-12-08 17:06:04,2017-12-08 18:22:55,N,1,121,117,6,15.18,56.0,1.0,0.5,0.0,2.16,,0.3,59.96,1,1,,green_tripdata_2017-12.parquet
2,2017-12-12 18:49:48,2017-12-12 19:23:04,N,1,123,117,2,12.81,37.5,1.0,0.5,0.0,2.16,,0.3,41.46,1,1,,green_tripdata_2017-12.parquet
2,2017-12-14 16:19:04,2017-12-14 18:07:28,N,1,179,117,5,21.76,81.0,1.0,0.5,0.0,2.16,,0.3,84.96,1,1,,green_tripdata_2017-12.parquet
2,2017-12-27 17:37:34,2017-12-27 18:17:05,N,1,134,117,5,13.15,40.5,1.0,0.5,0.0,2.16,,0.3,44.46,1,1,,green_tripdata_2017-12.parquet
2,2017-12-28 17:21:15,2017-12-28 18:23:08,N,1,226,117,3,16.52,53.5,1.0,0.5,0.0,2.16,,0.3,57.46,1,1,,green_tripdata_2017-12.parquet
2,2017-11-02 16:47:02,2017-11-02 17:51:12,N,1,26,117,6,13.09,49.5,1.0,0.5,0.0,2.16,,0.3,53.46,1,1,,green_tripdata_2017-11.parquet
2,2017-11-03 16:42:00,2017-11-03 17:14:06,N,1,258,117,5,9.68,32.0,1.0,0.5,0.0,2.16,,0.3,35.96,1,1,,green_tripdata_2017-11.parquet
2,2017-11-20 16:11:21,2017-11-20 17:34:47,N,1,82,117,2,14.63,60.0,1.0,0.5,0.0,2.16,,0.3,63.96,1,1,,green_tripdata_2017-11.parquet
2,2017-11-28 17:22:47,2017-11-28 18:32:28,N,1,226,117,6,16.83,58.0,1.0,0.5,0.0,2.16,,0.3,61.96,1,1,,green_tripdata_2017-11.parquet
2,2017-11-28 19:46:08,2017-11-28 20:09:18,N,1,216,117,3,8.09,25.5,1.0,0.5,0.0,2.16,,0.3,29.46,1,1,,green_tripdata_2017-11.parquet
2,2017-06-27 16:06:10,2017-06-27 17:04:21,N,1,25,201,5,12.77,47.0,1.0,0.5,0.0,2.16,,0.3,50.96,1,1,,green_tripdata_2017-06.parquet
2,2017-10-25 17:10:15,2017-10-25 17:36:52,N,1,216,201,2,9.43,29.5,1.0,0.5,0.0,2.16,,0.3,33.46,1,1,,green_tripdata_2017-10.parquet
1,2017-07-04 17:15:59,2017-07-04 17:36:06,N,1,89,27,2,6.8,22.0,1.0,0.5,0.0,2.16,,0.3,25.96,4,1,,green_tripdata_2017-07.parquet
2,2017-12-01 17:25:12,2017-12-01 18:22:24,N,1,201,196,5,11.88,45.5,1.0,0.5,0.0,2.16,,0.3,49.46,1,1,,green_tripdata_2017-12.parquet
2,2017-12-26 19:10:39,2017-12-26 19:54:45,N,1,197,86,2,12.68,40.0,1.0,0.5,0.0,2.16,,0.3,43.96,1,1,,green_tripdata_2017-12.parquet
2,2017-09-05 19:05:15,2017-09-05 19:44:40,N,1,201,95,5,12.17,39.0,1.0,0.5,0.0,2.16,,0.3,44.91,1,1,,green_tripdata_2017-09.parquet
2,2017-09-25 19:00:07,2017-09-25 20:27:57,N,1,43,201,5,27.46,84.5,1.0,0.5,0.0,2.16,,0.3,88.46,1,1,,green_tripdata_2017-09.parquet
2,2017-11-20 16:53:38,2017-11-20 17:59:44,N,1,225,201,5,12.92,50.0,1.0,0.5,0.0,2.16,,0.3,53.96,1,1,,green_tripdata_2017-11.parquet
2,2017-03-30 19:36:45,2017-03-30 21:43:47,N,1,14,23,2,13.04,84.0,1.0,0.5,0.0,11.52,,0.3,97.32,1,1,,green_tripdata_2017-03.parquet
1,2017-04-14 17:03:24,2017-04-14 17:27:40,N,1,236,194,2,6.1,21.0,1.0,0.5,0.0,11.52,,0.3,34.32,1,1,,green_tripdata_2017-04.parquet
2,2017-05-11 20:10:54,2017-05-11 21:27:16,N,1,61,35,4,25.6,78.5,1.0,0.5,0.0,11.52,,0.3,93.77,1,1,,green_tripdata_2017-05.parquet
2,2017-10-31 19:52:39,2017-10-31 20:22:00,N,1,25,228,2,15.21,43.5,1.0,0.5,0.0,11.52,,0.3,56.82,1,1,,green_tripdata_2017-10.parquet
2,2017-07-11 18:31:05,2017-07-11 19:37:31,N,1,129,206,2,23.39,67.0,1.0,0.5,0.0,11.52,,0.3,80.32,1,1,,green_tripdata_2017-07.parquet
2,2017-12-27 18:51:50,2017-12-27 19:32:54,N,1,35,115,2,19.42,53.5,1.0,0.5,0.0,11.52,,0.3,66.82,1,1,,green_tripdata_2017-12.parquet
2,2017-12-15 16:18:04,2017-12-15 16:43:33,N,1,22,22,4,1.9,15.5,1.0,0.5,0.0,11.52,,0.3,28.82,1,1,,green_tripdata_2017-12.parquet
2,2017-09-27 18:11:12,2017-09-27 18:56:40,N,1,174,28,5,18.43,54.0,1.0,0.5,0.0,11.52,,0.3,67.32,1,1,,green_tripdata_2017-09.parquet
2,2017-11-30 19:35:08,2017-11-30 19:59:08,N,1,6,33,5,10.76,31.0,1.0,0.5,0.0,11.52,,0.3,44.32,1,1,,green_tripdata_2017-11.parquet
1,2017-03-07 17:23:43,2017-03-07 18:02:33,N,1,66,265,2,5.2,25.0,1.0,0.5,0.0,12.5,,0.3,39.3,1,1,,green_tripdata_2017-03.parquet
2,2017-05-01 16:31:01,2017-05-01 16:31:18,N,1,138,138,2,0.0,2.5,1.0,0.5,0.0,31.0,,0.3,35.3,1,1,,green_tripdata_2017-05.parquet
1,2017-05-03 19:38:15,2017-05-03 20:40:13,N,1,17,86,2,16.1,54.0,1.0,0.5,0.0,4.32,,0.3,60.12,1,1,,green_tripdata_2017-05.parquet
1,2017-05-15 19:51:30,2017-05-15 20:27:45,N,1,82,47,2,13.2,40.0,1.0,0.5,0.0,8.5,,0.3,50.3,1,1,,green_tripdata_2017-05.parquet
1,2017-01-02 17:40:26,2017-01-02 21:40:36,N,1,225,217,2,56.3,203.5,1.0,0.5,0.0,27.7,,0.3,233.0,1,1,,green_tripdata_2017-01.parquet
1,2017-02-23 17:40:52,2017-02-23 18:46:46,N,1,97,118,2,19.0,62.5,1.0,0.5,0.0,11.08,,0.3,75.38,1,1,,green_tripdata_2017-02.parquet
2,2017-02-28 16:56:31,2017-02-28 17:23:40,N,1,244,138,2,10.6,32.5,1.0,0.5,0.0,8.0,,0.3,42.3,1,1,,green_tripdata_2017-02.parquet
1,2017-02-28 16:48:33,2017-02-28 21:38:38,N,1,72,265,2,47.5,207.0,1.0,0.5,0.0,16.04,,0.3,224.84,1,1,,green_tripdata_2017-02.parquet
2,2017-10-18 17:55:07,2017-10-18 18:16:27,N,1,62,35,2,2.45,14.5,1.0,0.5,0.0,19.8,,0.3,36.1,1,1,,green_tripdata_2017-10.parquet
2,2017-10-26 16:33:11,2017-10-26 17:48:45,N,1,227,14,2,22.0,68.0,1.0,0.5,0.0,3.75,,0.3,73.55,1,1,,green_tripdata_2017-10.parquet
2,2017-10-30 17:41:18,2017-10-30 18:27:43,N,1,91,86,2,12.51,43.0,1.0,0.5,0.0,4.32,,0.3,49.12,1,1,,green_tripdata_2017-10.parquet
2,2017-12-19 19:36:23,2017-12-19 21:00:26,N,1,75,117,2,29.14,85.0,1.0,0.5,0.0,7.92,,0.3,94.72,1,1,,green_tripdata_2017-12.parquet
2,2017-12-29 19:10:41,2017-12-29 19:57:29,N,1,181,200,2,19.91,58.5,1.0,0.5,0.0,8.4,,0.3,68.7,1,1,,green_tripdata_2017-12.parquet
2,2017-11-02 16:56:50,2017-11-02 17:22:28,N,1,26,26,2,2.21,16.0,1.0,0.5,0.0,15.5,,0.3,33.3,1,1,,green_tripdata_2017-11.parquet
2,2017-03-02 18:46:01,2017-03-02 18:46:34,N,1,61,61,5,0.03,2.5,1.0,0.5,0.0,12.5,,0.3,16.8,1,1,,green_tripdata_2017-03.parquet
2,2017-04-05 16:35:16,2017-04-05 16:36:02,N,1,49,49,5,0.0,2.5,1.0,0.5,0.0,7.58,,0.3,11.88,1,1,,green_tripdata_2017-04.parquet
2,2017-04-21 17:29:06,2017-04-21 17:29:37,N,1,149,149,5,0.0,2.5,1.0,0.5,0.0,18.0,,0.3,22.3,1,1,,green_tripdata_2017-04.parquet
2,2017-04-25 16:31:53,2017-04-25 16:37:10,N,1,61,61,5,0.0,5.0,1.0,0.5,0.0,40.0,,0.3,48.75,1,1,,green_tripdata_2017-04.parquet
2,2017-05-15 17:57:38,2017-05-15 17:58:16,N,1,132,132,5,0.0,2.5,1.0,0.5,0.0,34.0,,0.3,38.3,1,1,,green_tripdata_2017-05.parquet
2,2017-05-30 18:55:11,2017-05-30 20:08:44,N,1,260,265,5,14.09,59.0,1.0,0.5,0.0,10.5,,0.3,71.3,1,1,,green_tripdata_2017-05.parquet
2,2017-01-19 16:23:15,2017-01-19 16:52:21,N,1,166,254,5,12.3,37.0,1.0,0.5,0.0,2.54,,0.3,41.34,1,1,,green_tripdata_2017-01.parquet
2,2017-06-20 18:18:22,2017-06-21 16:32:52,N,1,61,61,5,0.0,3.0,1.0,0.5,0.0,9.0,,0.3,13.8,1,1,,green_tripdata_2017-06.parquet
2,2017-10-11 18:11:59,2017-10-12 00:00:00,N,1,181,86,5,16.26,57.0,1.0,0.5,0.0,4.32,,0.3,63.12,1,1,,green_tripdata_2017-10.parquet
2,2017-09-19 19:18:51,2017-09-19 19:19:27,N,1,39,39,5,0.0,2.5,1.0,0.5,0.0,27.7,,0.3,32.0,1,1,,green_tripdata_2017-09.parquet
1,2017-03-09 17:12:22,2017-03-09 19:46:18,N,1,76,76,4,15.1,90.0,1.0,0.5,0.0,8.0,,0.3,99.8,1,1,,green_tripdata_2017-03.parquet
1,2017-04-04 16:28:21,2017-04-04 17:19:47,N,1,254,159,6,8.0,35.5,1.0,0.5,0.0,2.0,,0.3,39.3,1,1,,green_tripdata_2017-04.parquet
1,2017-04-21 16:13:45,2017-04-21 17:38:02,N,1,97,1,4,17.5,67.0,1.0,0.5,0.0,12.5,,0.3,81.3,1,1,,green_tripdata_2017-04.parquet
2,2017-01-25 17:32:25,2017-01-25 18:05:23,N,1,174,42,3,11.22,35.0,1.0,0.5,0.0,2.54,,0.3,39.34,1,1,,green_tripdata_2017-01.parquet
2,2017-01-30 18:16:33,2017-01-30 18:34:20,N,1,152,200,4,7.01,21.5,1.0,0.5,0.0,2.54,,0.3,25.84,1,1,,green_tripdata_2017-01.parquet
1,2017-02-24 16:43:21,2017-02-24 17:48:39,N,1,65,118,3,18.8,59.0,1.0,0.5,0.0,11.08,,0.3,71.88,1,1,,green_tripdata_2017-02.parquet
2,2017-02-17 16:50:37,2017-02-17 17:21:37,N,1,74,200,3,7.57,27.5,1.0,0.5,0.0,2.54,,0.3,31.84,1,1,,green_tripdata_2017-02.parquet
2,2017-10-23 17:06:54,2017-10-23 17:09:57,N,1,66,65,4,0.47,4.0,1.0,0.5,0.0,38.3,,0.3,44.1,1,1,,green_tripdata_2017-10.parquet
2,2017-12-15 17:51:01,2017-12-15 18:12:12,N,1,11,11,4,3.64,15.5,1.0,0.5,0.0,25.0,,0.3,42.3,1,1,,green_tripdata_2017-12.parquet
1,2017-04-18 15:58:16,2017-04-18 16:09:19,N,1,174,174,2,1.2,8.0,1.0,0.5,0.0,2.0,,0.3,11.8,4,1,,green_tripdata_2017-04.parquet
1,2017-04-25 19:30:50,2017-04-25 19:47:27,N,1,265,265,5,2.0,12.0,1.0,0.5,0.0,5.0,,0.3,18.8,3,1,,green_tripdata_2017-04.parquet
1,2017-05-04 17:14:13,2017-05-04 17:35:03,N,1,18,212,3,4.1,17.0,1.0,0.5,0.0,8.0,,0.3,26.8,3,1,,green_tripdata_2017-05.parquet
1,2017-05-05 19:42:32,2017-05-05 20:00:25,N,1,74,42,3,2.7,13.5,1.0,0.5,0.0,3.0,,0.3,18.3,3,1,,green_tripdata_2017-05.parquet
1,2017-05-16 17:02:04,2017-05-16 17:26:14,N,1,185,242,3,0.7,15.0,1.0,0.5,0.0,7.5,,0.3,24.3,3,1,,green_tripdata_2017-05.parquet
1,2017-05-17 18:20:18,2017-05-17 18:21:54,N,1,185,185,4,4.0,3.0,1.0,0.5,0.0,6.5,,0.3,11.3,3,1,,green_tripdata_2017-05.parquet
1,2017-05-19 19:11:19,2017-05-19 19:11:55,N,1,20,20,4,1.0,2.5,1.0,0.5,0.0,11.0,,0.3,15.3,3,1,,green_tripdata_2017-05.parquet
1,2017-05-22 15:57:06,2017-05-22 16:11:44,N,1,174,254,6,2.0,10.5,1.0,0.5,0.0,4.0,,0.3,16.3,3,1,,green_tripdata_2017-05.parquet
1,2017-05-22 17:12:43,2017-05-22 17:29:52,N,1,32,183,3,3.3,13.5,1.0,0.5,0.0,3.0,,0.3,18.3,3,1,,green_tripdata_2017-05.parquet
1,2017-05-23 16:27:09,2017-05-23 16:40:23,N,1,242,182,3,1.3,10.0,1.0,0.5,0.0,2.0,,0.3,13.8,3,1,,green_tripdata_2017-05.parquet
1,2017-01-20 18:37:47,2017-01-20 18:39:19,N,1,244,244,4,0.3,3.5,1.0,0.5,0.0,12.5,,0.3,17.8,3,1,,green_tripdata_2017-01.parquet
1,2017-06-01 17:27:13,2017-06-01 17:36:29,N,1,213,242,3,1.9,9.0,1.0,0.5,0.0,2.0,,0.3,12.8,3,1,,green_tripdata_2017-06.parquet
1,2017-07-28 17:51:18,2017-07-28 18:07:14,N,1,223,194,2,3.5,14.5,1.0,0.5,0.0,11.52,,0.3,27.82,4,1,,green_tripdata_2017-07.parquet
1,2017-09-19 16:29:14,2017-09-19 17:15:28,N,1,14,68,2,10.2,35.5,1.0,0.5,0.0,10.5,,0.3,47.8,3,1,,green_tripdata_2017-09.parquet
2,2017-05-22 19:41:18,2017-05-22 20:08:52,N,1,265,1,2,15.03,138.0,1.0,0.5,0.0,12.5,,0.0,152.0,2,2,,green_tripdata_2017-05.parquet
2,2017-12-12 16:52:55,2017-12-12 17:08:46,N,1,244,220,5,4.22,16.0,1.0,0.5,0.0,2.64,,0.3,20.44,1,1,,green_tripdata_2017-12.parquet
2,2017-11-17 17:43:04,2017-11-17 17:59:51,N,1,244,220,2,4.33,16.0,1.0,0.5,0.0,2.64,,0.3,20.44,1,1,,green_tripdata_2017-11.parquet
2,2017-04-11 18:36:44,2017-04-11 18:46:25,N,1,244,220,5,4.31,14.0,1.0,0.5,0.0,2.64,,0.3,18.44,2,1,,green_tripdata_2017-04.parquet
2,2017-04-25 19:09:24,2017-04-25 19:18:29,N,1,244,220,5,3.61,12.5,1.0,0.5,0.0,2.64,,0.3,16.94,2,1,,green_tripdata_2017-04.parquet
2,2017-10-04 19:01:05,2017-10-04 19:07:18,N,1,244,220,5,3.3,11.0,1.0,0.5,0.0,2.64,,0.3,15.44,2,1,,green_tripdata_2017-10.parquet
1,2017-10-18 16:30:19,2017-10-18 16:41:59,N,1,244,220,3,3.7,13.5,1.0,0.5,0.0,2.64,,0.3,17.94,2,1,,green_tripdata_2017-10.parquet
2,2017-10-20 17:38:48,2017-10-20 17:49:30,N,1,244,220,5,4.03,14.0,1.0,0.5,0.0,2.64,,0.3,18.44,2,1,,green_tripdata_2017-10.parquet
2,2017-10-23 18:16:35,2017-10-23 18:30:20,N,1,244,220,4,3.31,12.5,1.0,0.5,0.0,2.64,,0.3,16.94,2,1,,green_tripdata_2017-10.parquet
2,2017-07-06 16:57:10,2017-07-06 17:07:36,N,1,244,220,3,4.02,13.5,1.0,0.5,0.0,2.64,,0.3,17.94,2,1,,green_tripdata_2017-07.parquet
2,2017-07-17 18:16:39,2017-07-17 18:27:02,N,1,244,220,3,4.02,14.0,1.0,0.5,0.0,2.64,,0.3,18.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-27 19:43:08,2017-07-27 19:49:03,N,1,244,220,5,3.36,11.0,1.0,0.5,0.0,2.64,,0.3,15.44,2,1,,green_tripdata_2017-07.parquet
2,2017-12-26 19:10:39,2017-12-26 19:18:57,N,1,244,220,5,3.64,12.0,1.0,0.5,0.0,2.64,,0.3,16.44,2,1,,green_tripdata_2017-12.parquet
2,2017-11-06 19:38:30,2017-11-06 19:47:24,N,1,244,220,6,3.66,12.5,1.0,0.5,0.0,2.64,,0.3,16.94,2,1,,green_tripdata_2017-11.parquet
1,2017-04-10 16:54:05,2017-04-10 17:08:14,N,1,244,220,2,4.5,15.5,1.0,0.5,0.0,2.64,,0.3,19.94,2,1,,green_tripdata_2017-04.parquet
2,2017-05-10 16:22:55,2017-05-10 16:38:32,N,1,244,220,2,3.66,15.0,1.0,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-05.parquet
2,2017-05-17 18:32:26,2017-05-17 18:43:29,N,1,244,220,2,3.99,14.0,1.0,0.5,0.0,2.64,,0.3,18.44,2,1,,green_tripdata_2017-05.parquet
2,2017-05-23 16:28:55,2017-05-23 16:39:46,N,1,244,220,2,3.58,13.0,1.0,0.5,0.0,2.64,,0.3,17.44,2,1,,green_tripdata_2017-05.parquet
2,2017-10-13 17:08:39,2017-10-13 17:21:13,N,1,244,220,2,3.94,14.5,1.0,0.5,0.0,2.64,,0.3,18.94,2,1,,green_tripdata_2017-10.parquet
2,2017-07-25 16:42:15,2017-07-25 16:52:15,N,1,244,220,2,3.65,13.0,1.0,0.5,0.0,2.64,,0.3,17.44,2,1,,green_tripdata_2017-07.parquet
1,2017-07-31 16:34:07,2017-07-31 16:44:04,N,1,244,220,2,3.5,12.5,1.0,0.5,0.0,2.64,,0.3,16.94,2,1,,green_tripdata_2017-07.parquet
2,2017-09-07 18:46:28,2017-09-07 19:00:31,N,1,244,220,2,4.6,16.0,1.0,0.5,0.0,2.64,,0.3,20.44,2,1,,green_tripdata_2017-09.parquet
1,2017-09-29 16:13:14,2017-09-29 16:28:13,N,1,244,220,2,4.3,16.0,1.0,0.5,0.0,2.64,,0.3,20.44,2,1,,green_tripdata_2017-09.parquet
2,2017-11-06 18:08:35,2017-11-06 18:21:20,N,1,244,220,2,4.0,13.5,1.0,0.5,0.0,2.64,,0.3,17.94,2,1,,green_tripdata_2017-11.parquet
2,2017-11-17 17:12:21,2017-11-17 17:29:38,N,1,244,220,2,4.37,17.0,1.0,0.5,0.0,2.64,,0.3,21.44,2,1,,green_tripdata_2017-11.parquet
2,2017-11-30 19:14:42,2017-11-30 19:22:23,N,1,244,220,2,3.34,11.0,1.0,0.5,0.0,2.64,,0.3,15.44,2,1,,green_tripdata_2017-11.parquet
2,2017-04-18 16:04:26,2017-04-18 16:13:38,N,1,244,200,5,4.55,14.5,1.0,0.5,0.0,2.64,,0.3,18.94,2,1,,green_tripdata_2017-04.parquet
2,2017-07-06 16:05:46,2017-07-06 16:16:28,N,1,244,200,5,3.8,13.5,1.0,0.5,0.0,2.64,,0.3,17.94,2,1,,green_tripdata_2017-07.parquet
2,2017-07-11 17:15:10,2017-07-11 17:28:27,N,1,244,200,5,5.1,16.5,1.0,0.5,0.0,2.64,,0.3,20.94,2,1,,green_tripdata_2017-07.parquet
2,2017-07-20 19:15:37,2017-07-20 19:25:52,N,1,244,200,5,4.69,15.0,1.0,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-25 18:35:22,2017-07-25 18:48:24,N,1,244,200,5,5.63,18.0,1.0,0.5,0.0,2.64,,0.3,22.44,2,1,,green_tripdata_2017-07.parquet
2,2017-09-06 17:22:52,2017-09-06 17:31:17,N,1,244,200,5,3.37,11.5,1.0,0.5,0.0,2.64,,0.3,15.94,2,1,,green_tripdata_2017-09.parquet
2,2017-09-13 19:43:43,2017-09-13 19:56:32,N,1,244,200,5,5.91,18.0,1.0,0.5,0.0,2.64,,0.3,22.44,2,1,,green_tripdata_2017-09.parquet
2,2017-09-25 17:43:00,2017-09-25 17:57:56,N,1,244,200,5,4.43,16.5,1.0,0.5,0.0,2.64,,0.3,20.94,2,1,,green_tripdata_2017-09.parquet
2,2017-11-02 18:10:42,2017-11-02 18:24:19,N,1,244,200,5,3.98,15.0,1.0,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-11.parquet
2,2017-06-19 18:21:45,2017-06-19 18:35:47,N,1,244,200,3,5.87,18.5,1.0,0.5,0.0,2.64,,0.3,22.94,2,1,,green_tripdata_2017-06.parquet
2,2017-07-26 16:06:54,2017-07-26 16:23:43,N,1,244,200,2,4.46,17.5,1.0,0.5,0.0,2.64,,0.3,21.94,2,1,,green_tripdata_2017-07.parquet
2,2017-12-05 18:29:07,2017-12-05 18:41:30,N,1,244,200,2,5.87,17.5,1.0,0.5,0.0,2.64,,0.3,21.94,2,1,,green_tripdata_2017-12.parquet
2,2017-12-11 16:23:51,2017-12-11 16:37:46,N,1,244,200,2,5.87,18.5,1.0,0.5,0.0,2.64,,0.3,22.94,2,1,,green_tripdata_2017-12.parquet
2,2017-12-13 19:36:21,2017-12-13 19:47:55,N,1,244,200,3,5.02,16.0,1.0,0.5,0.0,2.64,,0.3,20.44,2,1,,green_tripdata_2017-12.parquet
2,2017-09-21 17:42:26,2017-09-21 17:52:43,N,1,244,200,3,4.72,15.0,1.0,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-09.parquet
2,2017-09-28 16:44:25,2017-09-28 17:02:50,N,1,244,200,2,4.33,18.5,1.0,0.5,0.0,2.64,,0.3,22.94,2,1,,green_tripdata_2017-09.parquet
2,2017-11-06 16:05:41,2017-11-06 16:15:30,N,1,244,200,2,4.61,14.5,1.0,0.5,0.0,2.64,,0.3,18.94,2,1,,green_tripdata_2017-11.parquet
2,2017-03-31 18:10:57,2017-03-31 18:30:46,N,1,244,174,2,8.1,25.0,1.0,0.5,0.0,2.64,,0.3,29.44,1,1,,green_tripdata_2017-03.parquet
2,2017-04-11 18:45:37,2017-04-11 19:02:05,N,1,244,265,3,7.06,22.0,1.0,0.5,0.0,2.64,,0.3,26.44,2,1,,green_tripdata_2017-04.parquet
2,2017-05-01 16:30:53,2017-05-01 16:48:20,N,1,244,265,4,6.29,20.5,1.0,0.5,0.0,2.64,,0.3,24.94,1,1,,green_tripdata_2017-05.parquet
1,2017-05-19 17:03:01,2017-05-19 17:45:31,N,1,244,174,2,7.8,31.0,1.0,0.5,0.0,2.64,,0.3,35.44,2,1,,green_tripdata_2017-05.parquet
2,2017-05-30 16:44:29,2017-05-30 17:19:49,N,4,244,265,3,16.71,72.0,1.0,0.5,0.0,2.64,,0.3,76.44,2,1,,green_tripdata_2017-05.parquet
1,2017-10-19 18:57:33,2017-10-19 19:14:50,N,1,244,174,2,7.9,23.5,1.0,0.5,0.0,2.64,,0.3,27.94,3,1,,green_tripdata_2017-10.parquet
2,2017-07-13 18:49:51,2017-07-13 19:06:04,N,1,244,265,5,6.92,21.0,1.0,0.5,0.0,2.64,,0.3,25.44,2,1,,green_tripdata_2017-07.parquet
2,2017-07-26 19:15:31,2017-07-26 19:42:20,N,4,244,265,5,16.34,69.0,1.0,0.5,0.0,2.64,,0.3,73.44,1,1,,green_tripdata_2017-07.parquet
2,2017-12-28 17:54:58,2017-12-28 18:07:22,N,1,244,241,2,4.5,15.0,1.0,0.5,0.0,2.64,,0.3,19.44,2,1,,green_tripdata_2017-12.parquet
1,2017-12-06 17:21:12,2017-12-06 18:04:43,N,4,244,265,3,17.1,76.0,1.0,0.5,0.0,2.64,,0.3,80.44,2,1,,green_tripdata_2017-12.parquet
